2024,21030510010005,in_age_008,19
2024,21030550010008,in_age_014,55
2024,21030590010001,in_age_015,48
2024,21030510010008,in_age_007,53
2024,21030710020015,in_age_002,N/A
2024,21030560010002,in_age_013,36
2024,21030530020501,in_age_003,52
2024,21030530010001,in_age_016,6
2024,21030700010402,in_age_001,5
2024,21030600010010,in_age_011,38
2024,21030680010001,in_age_017,41
2024,21030680010201,in_age_013,38
2024,21030530010001,in_age_006,26
2024,21030700010010,in_age_018,16
2024,21030520010001,in_age_014,45
2024,21030560010003,in_age_002,14
2024,21030710020003,in_age_007,22
2024,21030680010205,in_age_008,89
2024,21030700010011,in_age_008,18
2024,21030570010014,in_age_001,N/A
2024,21030600010006,in_age_002,6
2024,21030710020016,in_age_008,24
2024,21030680010301,in_age_010,64
2024,21030570010008,in_age_003,7
2024,21030570010005,in_age_018,13
2024,21030510010006,in_age_012,19
2024,21030570010006,in_age_008,13
2024,21030530020102,in_age_003,48
2024,21030570010001,in_age_004,12
2024,21030700010016,in_age_014,40
2024,21030660010001,in_age_009,24
2024,21030510010001,in_age_016,36
2024,21030530020504,in_age_001,39
2024,21030550010010,in_age_007,31
2024,21030570010101,in_age_007,95
2024,21030520010010,in_age_013,34
2024,21030600010004,in_age_009,24
2024,21030660010001,in_age_005,10
2024,21030530010001,in_age_011,50
2024,21030680020001,in_age_021,N/A
2024,21030660040001,in_age_015,16
2024,21030660020101,in_age_015,11
2024,21030660030002,in_age_002,N/A
2024,21030570010004,in_age_003,9
2024,21030700020002,in_age_002,N/A
2024,21030680010205,in_age_019,N/A
2024,21030550010007,in_age_010,23
2024,21030700010001,in_age_020,9
2024,21030700010005,in_age_006,28
2024,21030660020101,in_age_002,19
2024,21030660010003,in_age_010,31
2024,21030710020008,in_age_004,19
2024,21030570010002,in_age_014,62
2024,21030710020003,in_age_005,12
2024,21030710020014,in_age_016,30
2024,21030710020008,in_age_015,38
2024,21030710020006,in_age_016,38
2024,21030550010002,in_age_004,18
